,cnn_0,cnn_1,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6,cnn_7,cnn_8,cnn_9,cnn_10,cnn_11,cnn_12,cnn_13,cnn_14,cnn_15,cnn_16,cnn_17,cnn_18,cnn_19,cnn_20,cnn_21,cnn_22,cnn_23,cnn_24,cnn_25,cnn_26,cnn_27,cnn_28,cnn_29,cnn_30,cnn_31,ID
1566,4.0279703,0.0,0.0,0.0,0.0,0.7315615,0.0,0.0076724887,1.6125821,0.5542191,0.0,0.0,2.5057733,0.0,0.0,0.0,0.0,0.0,0.0,1.6976405,2.270999,0.0,0.0,1.407292,0.05691123,0.0,0.6194269,0.0,0.0,3.0510108,1.4192036,1.0695918,5617
1567,3.5816052,0.0,0.0,0.0,0.0,1.1442536,0.0,1.1180837,2.5161586,0.0,0.0,0.0,1.7342362,0.0,0.94986755,0.0,0.0,0.0,0.0,1.0672438,3.684651,0.0,1.1752361,1.4887081,0.0,0.0,3.1973255,0.0,0.0,4.8437977,0.29930377,2.4389696,5575
1568,1.7823647,0.0,0.0,0.0,0.0,0.78853977,0.0,0.83850396,0.93179464,0.0,0.0,0.0,0.5136808,0.0,0.28500253,0.0,0.0,0.0,0.0,0.69585913,1.8711532,0.0,0.21328379,0.8542836,0.0,0.0,1.7732751,0.0,0.0,2.296818,0.065553896,1.1769117,5539
1569,4.025024,0.0,0.0,0.0,0.0,1.3114026,0.0,0.77242804,2.5592475,0.0,0.0,0.0,2.2705986,0.0,0.9473854,0.0,0.0,0.0,0.0,1.511151,3.9030838,0.0,1.2131336,1.4909477,0.0,0.0,2.9179745,0.0,0.0,4.3169494,0.72165155,2.4105473,5499
1570,5.0239553,0.0,0.0,0.0,0.0,0.95901155,0.0,0.56125295,3.671742,0.0,0.0,0.0,3.4235227,0.0,1.1703789,0.0,0.0,0.0,0.0,1.7130402,4.8772607,0.0,1.9555756,1.6082864,0.0,0.3357545,3.0990615,0.0,0.0,5.031325,0.24173605,2.9039435,5373
1571,6.0216947,0.0,0.0,0.0,0.0,2.2545009,0.0,1.01099,3.42654,0.0,0.0,0.0,3.466591,0.0,0.7373493,0.0,0.0,0.0,0.0,3.0969505,5.5420966,0.0,1.617292,3.0059059,0.0,0.0,4.176708,0.0,0.0,5.990947,2.2149875,3.4561796,5356
1572,4.2101083,0.0,0.0,0.0,0.0,1.4201262,0.0,0.40446463,2.9009423,0.0,0.0,0.0,2.713641,0.0,0.86423117,0.0,0.0,0.0,0.0,1.9704989,4.0643497,0.0,1.7246003,1.9283979,0.0,0.0,3.0847154,0.0,0.0,4.7872615,1.8547095,2.7917557,5313
1573,0.06917257,0.07927909,0.0,0.12324551,0.012216039,0.0,0.09972118,0.1962668,0.0,0.16728297,0.23514521,0.018957207,0.0,0.17950046,0.0,0.20235252,0.14651226,0.1318304,0.122389555,0.10386655,0.22092094,0.12059356,0.0,0.031481102,0.19298872,0.0,0.19428095,0.19792552,0.18723254,0.22752908,0.0,0.15167871,5255
1574,1.472921,0.0,0.0,0.0,0.0,0.4207876,0.0,0.57138443,0.9906676,0.0,0.0,0.0,0.5916707,0.0,0.21159154,0.0,0.0,0.0,0.0,0.5381634,1.6087191,0.0,0.3686058,0.6328641,0.0,0.0,1.3613113,0.0,0.0,1.9505574,0.0,1.0592445,5241
1575,0.32290894,0.0,0.0,0.0,0.0,0.1674289,0.0,0.40789264,0.17434375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096519426,0.54891056,0.0,0.0,0.12418844,0.05671546,0.0,0.6404906,0.0,0.0,0.7097117,0.0,0.39432678,5242
1576,0.0,1.1439171,0.044098333,1.0800468,0.9609391,0.0,0.68130016,0.0,0.0,0.9128176,1.1837772,1.1739315,0.0,1.2602417,0.0,1.0389944,0.8368522,0.61838853,0.99304605,0.0,0.0,0.68813187,0.0,0.0,0.9472602,0.0,0.0,0.95210934,0.81265306,0.0,0.0,0.0,5221
1577,3.5363104,0.0,0.0,0.0,0.0,1.0205525,0.0,1.0120156,2.4743304,0.0,0.0,0.0,1.8144413,0.0,0.75579286,0.0,0.0,0.0,0.0,1.1692533,3.5178626,0.0,1.0889049,1.4538125,0.0,0.0,2.7948472,0.0,0.0,4.654325,0.48028612,2.4394748,5205
1578,1.8569039,0.0,0.0,0.0,0.0,0.6578724,0.0,0.7823143,1.0540332,0.0,0.0,0.0,0.74780864,0.0,0.36164793,0.0,0.0,0.0,0.0,0.6839188,1.8951815,0.0,0.3395732,0.8935838,0.0,0.0,1.6576871,0.0,0.0,2.3633473,0.06444728,1.2275438,5195
1579,0.62651026,0.0,0.0,0.0,0.0,0.3422049,0.0,0.70608723,0.25638208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2311358,0.7974882,0.0,0.0,0.38961706,0.0,0.0,0.9374161,0.0,0.0,1.249988,0.0,0.60888785,5192
1580,5.2395,0.0,0.0,0.0,0.0,2.040576,0.0,0.93769056,3.1576276,0.0,0.0,0.0,2.834895,0.0,1.0217555,0.0,0.0,0.0,0.0,2.3456042,5.1652646,0.0,1.6245041,2.3341682,0.0,0.0,4.2783923,0.0,0.0,5.31355,1.1965463,2.9339514,5185
1581,5.3305182,0.0,0.0,0.0,0.0,1.7445872,0.0,0.72765565,3.4421291,0.0,0.0,0.0,3.2061207,0.0,1.2212272,0.0,0.0,0.0,0.0,2.1353157,5.1287317,0.0,1.7784687,1.9799916,0.0,0.0,3.7545352,0.0,0.0,5.4190345,1.2132328,3.0957606,5172
1582,1.5337242,0.0,0.0,0.0,0.0,0.63470167,0.0,0.47758493,1.1432132,0.0,0.0,0.0,0.6439986,0.0,0.45595068,0.0,0.0,0.0,0.0,0.5611986,1.8154765,0.0,0.68683994,0.75705767,0.0,0.0,1.8656166,0.0,0.0,2.2811985,0.22542658,1.1865296,5160
1583,6.9167275,0.0,0.0,0.0,0.0,1.9203551,0.0,0.9387757,5.0651894,0.0,0.0,0.0,4.4714594,0.0,1.7748287,0.0,0.0,0.0,0.0,2.5199466,6.711123,0.0,2.8833673,2.7991807,0.0,0.0,5.016918,0.0,0.0,8.186349,1.8123362,4.468349,5161
1584,0.0,0.91594577,0.0,0.6441213,0.7909088,0.0,0.51543343,0.0,0.0,0.9279646,1.646408,1.0486375,0.0,1.1332837,0.0,1.1301273,0.4165995,0.15343124,0.57483953,0.0,0.0,0.9713369,0.0,0.0,0.48920724,0.0,0.0,1.0658027,1.0173961,0.0,0.0,0.0,5142
1585,1.6214343,0.0,0.0,0.0,0.0,0.772988,0.0,0.75763834,0.927154,0.0,0.0,0.0,0.41235262,0.0,0.2070213,0.0,0.0,0.0,0.0,0.6995543,1.7878985,0.0,0.288409,0.8632828,0.0,0.0,1.8172605,0.0,0.0,2.2897215,0.19026777,1.1753652,5134
1586,0.0,0.6412018,0.0,0.54147935,0.732677,0.0,0.5537919,0.0,0.0,0.8267849,1.2511526,0.9148696,0.0,0.8793978,0.0,0.8051263,0.13503589,0.0,0.46018326,0.0,0.0,0.43406522,0.0,0.0,0.4960398,0.0,0.0,0.7170471,0.8126421,0.0,0.0,0.0,5127
1587,2.428881,0.0,0.0,0.0,0.0,1.0202706,0.0,0.7686597,1.4045086,0.0,0.0,0.0,1.0969117,0.0,0.498374,0.0,0.0,0.0,0.0,1.0573028,2.4710002,0.0,0.6409897,1.2651478,0.0,0.0,2.2672453,0.0,0.0,2.9830222,0.5723284,1.5766279,5107
1588,2.0364332,0.0,0.0,0.0,0.0,0.90084946,0.0,0.9615904,1.3624637,0.0,0.0,0.0,0.45007536,0.0,0.36052158,0.0,0.0,0.0,0.0,0.63030434,2.309023,0.0,0.43174195,0.8353896,0.0,0.0,2.3284843,0.0,0.0,3.1099896,0.0,1.5324562,5101
1589,3.6369689,0.0,0.0,0.0,0.0,0.73309803,0.0,0.23134066,2.1682682,0.0,0.0,0.0,2.3863375,0.0,0.19530329,0.0,0.0,0.0,0.0,1.4921259,2.9392111,0.0,0.69101346,1.3678727,0.0,0.0,1.6494142,0.0,0.0,3.4367964,0.9150346,1.7401003,5070
1590,2.0723367,0.0,0.0,0.0,0.0,0.9028913,0.0,0.7680996,1.2828562,0.0,0.0,0.0,0.7848688,0.0,0.4939416,0.0,0.0,0.0,0.0,0.77555,2.2175698,0.0,0.55985147,0.99558973,0.0,0.0,2.1487377,0.0,0.0,2.8404655,0.34766957,1.4570796,5071
1591,0.0,0.29909566,0.0,0.21654892,0.23523009,0.0,0.22912201,0.078422114,0.0,0.3568493,0.6473738,0.33853316,0.0,0.4504968,0.0,0.4350142,0.1309888,0.017359883,0.18854268,0.0,0.0,0.27687752,0.0,0.0,0.25791103,0.0,0.0,0.4378978,0.44327274,0.12794751,0.0,0.0,5066
1592,1.2472444,0.0,0.0,0.0,0.0,0.49885574,0.0,0.5105026,0.6616859,0.0,0.0,0.0,0.5132318,0.0,0.16179109,0.0,0.0,0.0,0.0,0.63768864,1.3046111,0.0,0.25723094,0.770228,0.0,0.0,1.2015343,0.0,0.0,1.6060727,0.28225222,0.89536375,5044
1593,0.14586715,0.0,0.0,0.0,0.0,0.089434475,0.030157123,0.30521905,0.013229027,0.0785812,0.10946907,0.0,0.0,0.08674904,0.0,0.09810676,0.0013919994,0.0,0.0,0.1286962,0.32624856,0.06869605,0.0,0.104388215,0.09638149,0.0,0.37067515,0.095827736,0.1034344,0.3782116,0.0,0.23588766,5047
1594,0.46505415,0.0,0.0,0.0,0.0,0.27760905,0.0,0.54508305,0.15820134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18002698,0.6554698,0.0,0.0,0.26674327,0.0,0.0,0.78465205,0.0,0.0,0.8648967,0.0,0.4437818,5048
1595,4.139616,0.0,0.0,0.0,0.0,1.0516196,0.0,1.2219934,2.7346392,0.0,0.0,0.0,2.256,0.0,0.8741035,0.0,0.0,0.0,0.0,1.3250283,3.8997166,0.0,1.0664377,1.6583849,0.0,0.0,2.7963572,0.0,0.0,5.1419334,0.45196235,2.7061474,5037
1596,0.6064215,0.0,0.0,0.0,0.0,0.23049857,0.0,0.5335913,0.40266854,0.0,0.0,0.0,0.0,0.0,0.023751348,0.0,0.0,0.0,0.0,0.13652787,0.8467213,0.0,0.0,0.18496346,0.0,0.0,0.87832564,0.0,0.0,1.1281718,0.0,0.5880559,4992
1597,2.1310868,0.0,0.0,0.0,0.0,0.044975057,0.0,0.13538718,1.5700705,0.05001106,0.0,0.0,1.5187008,0.0,0.10670835,0.0,0.0,0.0,0.0,0.582513,1.7116652,0.0,0.531629,0.7996216,0.0,0.0,0.97410166,0.0,0.0,2.6151364,0.23148158,1.1146606,4990
1598,3.5829625,0.0,0.0,0.0,0.0,1.3106433,0.0,1.0240078,1.9502577,0.0,0.0,0.0,1.5828046,0.0,0.35648078,0.0,0.0,0.0,0.0,1.5053618,3.2027607,0.0,0.36788332,1.2654955,0.0,0.0,2.1029708,0.0,0.0,4.025705,1.0482763,2.326528,4977
1599,2.5120864,0.0,0.0,0.0,0.0,0.8550494,0.0,0.5916139,1.6552773,0.0,0.0,0.0,1.4470317,0.0,0.8162031,0.0,0.0,0.0,0.0,0.8980509,2.58607,0.0,0.96802485,1.1559703,0.0,0.0,2.249296,0.0,0.0,3.0313208,0.4340403,1.6085383,4978
1600,0.0,0.48129606,0.0,0.4160701,0.291382,0.0,0.24581371,0.0,0.0,0.4324546,0.843397,0.4882279,0.0,0.6038049,0.0,0.5926887,0.23323017,0.17318419,0.32672384,0.0,0.0,0.60568285,0.0,0.0,0.3123443,0.0,0.0,0.62179714,0.5916827,0.0,0.0,0.0,4973
1601,0.0,0.7415752,0.0,0.6553029,0.6661985,0.0,0.5115955,0.0,0.0,0.80003566,1.1706141,0.804864,0.0,0.87255543,0.0,0.9087424,0.43156594,0.24417597,0.62544525,0.0,0.0,0.681005,0.0,0.0,0.55499494,0.0,0.0,0.81233954,0.7625871,0.0,0.0,0.0,4974
1602,4.6042533,0.0,0.0,0.0,0.0,0.93602777,0.0,0.98549986,3.1753197,0.0,0.0,0.0,2.9048598,0.0,0.9628337,0.0,0.0,0.0,0.0,1.5747441,4.3617835,0.0,1.4884111,1.8232461,0.0,0.04896748,2.9216816,0.0,0.0,5.1288037,0.2975103,2.7945738,4961
1603,0.0,2.1347857,0.0,1.6696764,1.9858047,0.0,1.3636487,0.0,0.0,2.1030722,3.3266401,2.8855083,0.0,2.6520712,0.0,2.443539,0.99055666,0.38443044,1.4286875,0.0,0.0,2.0994256,0.0,0.0,1.3653628,0.0,0.0,2.1205661,2.1038163,0.0,0.0,0.0,4953
1604,2.0859807,0.0,0.0,0.0,0.0,0.59698033,0.0,0.6245214,1.3441725,0.0,0.0,0.0,1.0826049,0.0,0.4241385,0.0,0.0,0.0,0.0,0.7820052,2.108603,0.0,0.5882931,0.9197103,0.0,0.0,1.6650125,0.0,0.0,2.5266023,0.17297298,1.3820997,4914
1605,1.7593585,0.0,0.0,0.0,0.0,0.5355338,0.0,0.5397148,1.0400538,0.0,0.0,0.0,0.9564913,0.0,0.40338594,0.0,0.0,0.0,0.0,0.71533644,1.7654579,0.0,0.4851963,0.86984646,0.0,0.0,1.4247489,0.0,0.0,2.0328465,0.19928455,1.1265746,4915
1606,1.0756239,0.0,0.0,0.0,0.0,0.4864247,0.0,0.76908714,0.42334408,0.0,0.0,0.0,0.1329821,0.0,0.0972912,0.0,0.0,0.0,0.0,0.41965675,1.1265504,0.0,0.0,0.5828528,0.0,0.0,1.0913781,0.0,0.0,1.5178721,0.0,0.77058685,4910
1607,2.1607487,0.0,0.0,0.0,0.0,0.8428205,0.0,1.0885714,1.2550999,0.0,0.0,0.0,0.58561146,0.0,0.3986383,0.0,0.0,0.0,0.0,0.63643384,2.2756958,0.0,0.2586469,0.88421273,0.0,0.0,2.107357,0.0,0.0,2.9680572,0.0,1.4533564,4904
1608,1.2278359,0.0,0.0,0.0,0.0,0.5137921,0.0,0.6761874,0.66911924,0.0,0.0,0.0,0.2721169,0.0,0.17498434,0.0,0.0,0.0,0.0,0.45620003,1.3678472,0.0,0.1278481,0.58730423,0.0,0.0,1.3261621,0.0,0.0,1.7169651,0.0,0.88768375,4899
1609,1.4711566,0.0,0.0,0.0,0.0,0.6861956,0.0,0.8092622,0.7870396,0.0,0.0,0.0,0.27839637,0.0,0.12269087,0.0,0.0,0.0,0.0,0.6140281,1.5999943,0.0,0.122538194,0.76855874,0.0,0.0,1.5960146,0.0,0.0,2.127954,0.072519965,1.0864283,4883
1610,4.8327856,0.0,0.0,0.0,0.0,1.5590998,0.0,1.1366336,3.3694077,0.0,0.0,0.0,2.6806827,0.0,1.4416032,0.0,0.0,0.0,0.0,1.51951,4.8547993,0.0,1.7756937,1.9622406,0.0,0.0,4.0677667,0.0,0.0,6.05869,0.7469648,3.1143808,4884
1611,2.490688,0.0,0.0,0.0,0.0,0.73461527,0.0,0.45886546,1.3485523,0.0,0.0,0.0,1.1756972,0.0,0.0,0.0,0.0,0.0,0.0,1.3093907,2.2211468,0.0,0.15612344,0.69237804,0.0,0.0,1.0426023,0.0,0.0,2.136544,0.5603442,1.5105329,4885
1612,2.0044847,0.0,0.0,0.0,0.0,0.6630683,0.0,0.9409696,1.2356806,0.0,0.0,0.0,0.6646705,0.0,0.3854046,0.0,0.0,0.0,0.0,0.5729014,2.1051672,0.0,0.31759906,0.7900623,0.0,0.0,1.8398464,0.0,0.0,2.7185156,0.0,1.3637514,4780
1613,0.21522045,0.0,0.0,0.0,0.0,0.11998053,0.02699913,0.33262873,0.031788386,0.054191418,0.0029600859,0.0,0.0,0.02805911,0.0,0.042107522,0.0,0.0,0.0,0.14392963,0.38552415,0.0,0.0,0.15784806,0.11434183,0.0,0.4500379,0.0063173324,0.028920144,0.41479152,0.0,0.27144054,4772
1614,4.2373457,0.0,0.0,0.0,0.0,2.0786154,0.0,0.8576236,2.2761292,0.0,0.0,0.0,1.6942284,0.0,0.3636502,0.0,0.0,0.0,0.0,2.14639,4.086285,0.0,0.71641845,1.6016989,0.0,0.0,3.2827296,0.0,0.0,4.345441,1.61042,2.5732608,4767
1615,0.7507144,0.0,0.0,0.0,0.0,0.38787243,0.0,0.6321609,0.27911055,0.0,0.0,0.0,0.0,0.0,0.034808934,0.0,0.0,0.0,0.0,0.31616098,0.87612987,0.0,0.0,0.43550894,0.0,0.0,0.9384967,0.0,0.0,1.1593838,0.0,0.5964843,4744
1616,5.844686,0.0,0.0,0.0,0.0,1.4643087,0.0,0.24908611,4.371403,0.0,0.0,0.0,4.0641103,0.0,1.2727351,0.0,0.0,0.0,0.0,2.2989976,5.6481795,0.0,2.6283722,2.334222,0.0,0.0,4.1520166,0.0,0.0,6.3383965,1.5214185,3.45196,4731
1617,3.4761508,0.0,0.0,0.0,0.0,0.61022025,0.0,0.2995685,2.589901,0.0,0.0,0.0,2.4711652,0.0,1.1115453,0.0,0.0,0.0,0.0,0.9654335,3.3420458,0.0,1.3808619,0.7765399,0.0,0.038360238,1.9087048,0.0,0.0,3.5487506,0.25812528,2.1253924,4720
1618,0.0,0.8000213,0.0,0.59023714,0.6506171,0.0,0.4170615,0.0,0.0,0.8040062,1.4107372,0.98268235,0.0,0.9322257,0.0,1.0254996,0.2953977,0.12697607,0.47810757,0.0,0.0,0.9541183,0.0,0.0,0.46031433,0.0,0.0,0.93768066,0.8963542,0.0,0.0,0.0,4721
1619,0.19769627,0.023326784,0.0,0.08947423,0.0,0.0250814,0.09599561,0.20469968,0.0,0.116213195,0.15000471,0.023609472,0.0,0.15497111,0.0,0.097681284,0.018225066,0.03138545,0.066205695,0.14993659,0.3498491,0.08262895,0.0,0.10795371,0.17143023,0.0,0.2615834,0.14442226,0.16269249,0.285162,0.0,0.17544705,4722
1620,4.053223,0.0,0.0,0.0,0.0,0.42776605,0.0,0.2433275,3.3859134,0.0,0.0,0.0,2.975953,0.0,1.0618272,0.0,0.0,0.0,0.0,0.9497211,3.849139,0.0,1.8756834,1.3489585,0.0,0.0,2.7007957,0.0,0.0,5.0067015,0.22362614,2.380427,4725
1621,0.6952225,0.0,0.0,0.0,0.0,0.33037674,0.0,0.57418925,0.2538268,0.0,0.0,0.0,0.018148523,0.0,0.0918822,0.0,0.0,0.0,0.0,0.25509012,0.7759708,0.0,0.0,0.35626417,0.0,0.0,0.76710826,0.0,0.0,1.0910774,0.0,0.58252394,4711
1622,0.12541036,0.08434516,0.0,0.06405534,0.12330886,0.0,0.18586493,0.18509609,0.0,0.28890356,0.35231355,0.07370656,0.0,0.22226484,0.0,0.24092495,0.112976626,0.0,0.13690871,0.09515917,0.18207869,0.031411856,0.0,0.0,0.2124243,0.0,0.05498965,0.24025154,0.20285968,0.24630007,0.0,0.081955835,4709
1623,3.4062045,0.0,0.0,0.0,0.0,0.5144767,0.0,0.4337115,2.3446841,0.0,0.0,0.0,2.5313675,0.0,0.9103753,0.0,0.0,0.0,0.0,1.2005346,3.1696737,0.0,1.2414219,1.0355177,0.0,0.0,1.9195255,0.0,0.0,3.3601017,0.252848,1.7680329,4705
1624,1.8022674,0.0,0.0,0.0,0.0,0.6571574,0.0,0.8295648,0.78095686,0.0,0.0,0.0,0.5766694,0.0,0.0,0.0,0.0,0.0,0.0,0.8705423,1.6617885,0.0,0.0,0.833249,0.0,0.0,1.1863617,0.0,0.0,1.9730747,0.16357163,1.1312083,4688
1625,3.444539,0.0,0.0,0.0,0.0,1.4397441,0.0,1.0062912,1.9451424,0.0,0.0,0.0,1.3905138,0.0,0.49960983,0.0,0.0,0.0,0.0,1.4400215,3.4274673,0.0,0.63733095,1.3735443,0.0,0.0,2.8689153,0.0,0.0,3.7989814,0.5211401,2.0646667,4654
1626,1.6744528,0.0,0.0,0.0,0.0,0.602297,0.0,0.35367087,1.0756342,0.0,0.0,0.0,0.9354669,0.0,0.3415516,0.0,0.0,0.0,0.0,0.827459,1.7953197,0.0,0.65706134,0.9101722,0.0,0.0,1.5950687,0.0,0.0,1.9154427,0.38783854,1.1017462,4639
1627,0.738559,0.0,0.0,0.0,0.0,0.41484737,0.0,0.6480598,0.4024968,0.0,0.0,0.0,0.0,0.0,0.07372235,0.0,0.0,0.0,0.0,0.22618577,1.0069209,0.0,0.0,0.3604352,0.0,0.0,1.1996833,0.0,0.0,1.3269917,0.0,0.6404145,4614
1628,0.123846196,0.0,0.0,0.0,0.0,0.042025883,0.05386416,0.2555537,0.037535682,0.08847719,0.109406,0.0,0.0,0.09811795,0.0,0.09721942,0.074468166,0.043264613,0.0,0.11857116,0.30955362,0.056230307,0.0,0.08747677,0.1347151,0.0,0.36089438,0.07941863,0.098848015,0.34648937,0.0,0.24139275,4589
1629,0.8543707,0.0,0.0,0.0,0.0,0.39005426,0.0,0.60776913,0.27720517,0.0,0.0,0.0,0.052892473,0.0,0.0,0.0,0.0,0.0,0.0,0.38730723,0.8611256,0.0,0.0,0.46260926,0.0,0.0,0.64997846,0.0,0.0,1.3065296,0.11796559,0.6053244,4565
1630,6.597607,0.0,0.0,0.0,0.0,2.289862,0.0,0.80939406,4.1524997,0.0,0.0,0.0,3.888966,0.0,0.9390643,0.0,0.0,0.0,0.0,3.1249578,6.1903105,0.0,2.0307345,2.7437208,0.0,0.0,4.4295936,0.0,0.0,6.6581607,2.2426403,3.9190605,4566
1631,4.7351055,0.0,0.0,0.0,0.0,1.7418205,0.0,0.7714036,3.430358,0.0,0.0,0.0,2.6348865,0.0,1.0711305,0.0,0.0,0.0,0.0,1.9480776,4.8381186,0.0,1.9743596,2.1234448,0.0,0.0,4.1676455,0.0,0.0,6.0099554,1.6110705,3.2506735,4567
1632,4.021953,0.0,0.0,0.0,0.0,1.6359317,0.0,0.7124508,3.19671,0.0,0.0,0.0,2.216928,0.0,1.619837,0.0,0.0,0.0,0.0,1.235434,4.4574857,0.0,2.181601,1.7560307,0.0,0.0,4.427975,0.0,0.0,5.767141,1.1593708,2.9025886,4568
1633,2.5460892,0.0,0.0,0.0,0.0,0.89796895,0.0,0.6768491,1.3235244,0.0,0.0,0.0,1.0364412,0.0,0.031408444,0.0,0.0,0.0,0.0,1.1971059,2.3632817,0.0,0.1504037,0.7838242,0.0,0.0,1.4627882,0.0,0.0,2.4117858,0.38949704,1.5208517,4548
1634,1.0783517,0.0,0.0,0.0,0.0,0.39094236,0.0,0.49230355,0.76649046,0.0,0.0,0.0,0.34999618,0.0,0.33179733,0.0,0.0,0.0,0.0,0.3007445,1.3103414,0.0,0.357768,0.45439655,0.0,0.0,1.3081623,0.0,0.0,1.6532872,0.0,0.85600287,4551
1635,4.939969,0.0,0.0,0.0,0.0,1.51034,0.0,1.4856348,3.0894856,0.0,0.0,0.0,2.2635977,0.0,0.45152348,0.0,0.0,0.0,0.0,1.9245415,4.661673,0.0,0.9055872,1.9568679,0.0,0.0,3.3690875,0.0,0.0,5.8510313,0.6547884,3.1592984,4533
1636,0.0,0.742879,0.0,0.6413995,0.5083032,0.0,0.3653599,0.0,0.0,0.63688457,1.2624478,0.8897468,0.0,0.82947063,0.0,0.8822397,0.20643286,0.13103396,0.44994515,0.0,0.0,0.8183471,0.0,0.0,0.43238539,0.0,0.0,0.87810487,0.8591877,0.0,0.0,0.0,4517
1637,3.745936,0.0,0.0,0.0,0.0,1.2318436,0.0,0.66244423,2.617486,0.0,0.0,0.0,2.1520498,0.0,0.9386309,0.0,0.0,0.0,0.0,1.4372426,3.848621,0.0,1.486994,1.5797238,0.0,0.0,3.2038949,0.0,0.0,4.3356385,0.67282647,2.3522677,4511
1638,3.377301,0.0,0.0,0.0,0.0,1.3856305,0.0,1.1182914,2.1042461,0.0,0.0,0.0,1.3857884,0.0,0.6215503,0.0,0.0,0.0,0.0,1.3221473,3.4427178,0.0,0.8585234,1.5904893,0.0,0.0,3.1402879,0.0,0.0,4.410279,0.66949004,2.2640457,4482
1639,5.8851733,0.0,0.0,0.0,0.0,1.0877624,0.0,0.8231461,4.095023,0.0,0.0,0.0,4.093958,0.0,1.5172513,0.0,0.0,0.0,0.0,1.8789878,5.412162,0.0,2.0310378,1.9018788,0.0,0.12900946,3.1686573,0.0,0.0,6.008772,0.5546403,3.4211116,4483
1640,5.4518833,0.0,0.0,0.0,0.0,1.5165908,0.0,0.82883763,3.4858093,0.0,0.0,0.0,3.2714434,0.0,0.86840916,0.0,0.0,0.0,0.0,2.2364414,5.066959,0.0,1.5184267,1.93795,0.0,0.0,3.2577875,0.0,0.0,5.397701,1.039557,3.1697457,4484
1641,0.0,0.40641347,0.0,0.40025845,0.17020836,0.0,0.19237597,0.0,0.0,0.3306908,0.71034837,0.5153093,0.0,0.50564337,0.0,0.5261271,0.11145185,0.10777998,0.21481848,0.0,0.0,0.6207184,0.0,0.0,0.28122962,0.0,0.0,0.5311171,0.5637579,0.0,0.0,0.0,91
1642,0.0,1.5269336,0.14192298,1.4166979,1.251677,0.0,0.84865427,0.0,0.0,1.1519201,1.5761997,1.6041899,0.0,1.6655382,0.0,1.3496364,1.0878623,0.8118918,1.2684522,0.0,0.0,0.9893116,0.0,0.0,1.1871059,0.0,0.0,1.2449843,1.0676433,0.0,0.0,0.0,107
1643,0.0,0.57647246,0.0,0.50903714,0.3704755,0.0,0.3027556,0.0,0.0,0.5282359,1.0222974,0.6476915,0.0,0.66849214,0.0,0.71716416,0.23071155,0.15262087,0.39238745,0.0,0.0,0.66169393,0.0,0.0,0.38734394,0.0,0.0,0.7370775,0.6741539,0.0,0.0,0.0,108
1644,0.0,0.31227732,0.0,0.2884194,0.1614613,0.0,0.15682635,0.0,0.0,0.33432263,0.6071156,0.35788235,0.0,0.41985768,0.0,0.4795164,0.15567312,0.13355479,0.1920121,0.0,0.018622309,0.52577305,0.0,0.0,0.24544145,0.0,0.0,0.45177472,0.44537967,0.042904787,0.0,0.0,117
1645,0.0,1.1416938,0.009289235,1.0567656,0.9880755,0.0,0.67939806,0.0,0.0,0.96020335,1.2758697,1.163228,0.0,1.2629995,0.0,1.095234,0.81431043,0.58490574,0.9731219,0.0,0.0,0.7316149,0.0,0.0,0.89651996,0.0,0.0,0.9868926,0.8538151,0.0,0.0,0.0,119
1646,0.0,1.1036493,0.05489114,1.0855558,0.9242597,0.0,0.6624478,0.0,0.0,0.894998,1.1136556,1.1428738,0.0,1.2073579,0.0,0.9808309,0.84043515,0.6398096,1.0069895,0.0,0.0,0.6807573,0.0,0.0,0.96431637,0.0,0.0,0.9204797,0.7461113,0.0,0.0,0.0,129
1647,0.0,1.0487154,0.0,0.8294097,0.9335853,0.0,0.6638354,0.0,0.0,1.0796597,1.892931,1.3830225,0.0,1.3199623,0.0,1.2897637,0.430394,0.12707159,0.6734694,0.0,0.0,1.0887809,0.0,0.0,0.6524824,0.0,0.0,1.1852418,1.1880668,0.0,0.0,0.0,130
1648,0.0,0.7025895,0.0,0.5931601,0.5976752,0.0,0.44513643,0.0,0.0,0.73329234,1.169713,0.7307461,0.0,0.8195793,0.0,0.8620243,0.3871498,0.21014974,0.5569044,0.0,0.0,0.6690973,0.0,0.0,0.48323736,0.0,0.0,0.81699526,0.7394762,0.0,0.0,0.0,138
1649,0.0,0.6285529,0.0,0.5036571,0.48256332,0.0,0.32523832,0.0,0.0,0.6244241,1.1242633,0.6445752,0.0,0.74799883,0.0,0.7991216,0.29761535,0.17440033,0.4230047,0.0,0.0,0.73810387,0.0,0.0,0.36634845,0.0,0.0,0.8067457,0.70764136,0.0,0.0,0.0,145
1650,0.0,1.5050577,0.0,1.1505435,1.4105964,0.0,0.9767095,0.0,0.0,1.5732615,2.6339176,2.0357013,0.0,1.9174193,0.0,1.8415766,0.6202302,0.16821411,0.96752745,0.0,0.0,1.5764693,0.0,0.0,0.9054345,0.0,0.0,1.6400529,1.6442312,0.0,0.0,0.0,170
